,id,ek,x,y,t,thet,phi
88,1,0.149673645333384,118.236343383789,238.144805908203,78172.8671875,0.0006780632714458,1.10996123542605
89,1,0.0217207702001596,-6.37402486801148,59.5003051757813,78172.8671875,0.0007973266917362,-1.46407740016099
90,1,1.77251329075805,32.1764030456543,95.2902450561523,78172.8671875,0.0003968681106225,1.24515025609005
91,1,0.0315845201048589,55.1989974975586,51.2023620605469,78172.8671875,0.0014616637539161,0.747853930578562
92,1,0.022722191980851,124.440475463867,79.5396270751953,78172.8671875,0.0012760279383432,0.568729902600908
93,1,0.0194665213074571,32.6105575561523,112.806358337402,78172.8671875,0.0010758077927577,1.28938369009014
94,2,1.53228347963311,32.8994598388672,113.084671020508,78172.8671875,0.0031627895822518,1.28768341223616
95,3,3.95475086182936,28.6974868774414,110.646408081055,78172.8671875,0.0002467996384239,1.31702585148609
96,1,0.107531759331804,44.7539482116699,-22.539514541626,78172.8671875,0.0012019521706289,-0.466548880495369
97,1,0.243562135443494,3.74020552635193,34.4871826171875,78172.8671875,0.0006279891593085,1.46276650355938
98,1,4.92556241682399,-184.634536743164,-240.695449829102,78172.8671875,0.0012502731141859,0.91644843845347
99,1,1.79142234130757,-78.0139465332031,-203.971115112305,78172.8671875,0.0009501747233609,1.20548798753996
100,1,0.0299446605333977,11.6679649353027,19.5234794616699,78172.8671875,0.0010704156608832,1.03211571379032
101,1,0.004649943135211,85.3465270996094,84.2497482299805,78172.8671875,0.0014739441061664,0.778931254981997
102,1,0.0894292193511025,-53.5088081359863,38.7152252197266,78172.8671875,0.0024368445647577,-0.626343945975332
103,1,0.0092006758773618,18.6098289489746,69.7202835083008,78172.8671875,0.0008415924260426,1.30995621871166
104,1,0.204207986261393,79.5150375366211,63.8656845092773,78172.8671875,0.0010790172130492,0.676683051181393
105,1,3.48545407753096,156.848403930664,4.62808704376221,78172.8671875,0.0011083433359212,0.0294981936916474
106,1,0.0039370465353756,-61.371955871582,-111.497871398926,78172.8671875,0.0001152335613044,1.06762178512967
107,1,0.0022431575901225,-367.163940429688,87.6282730102539,78172.8671875,0.0023003009200774,-0.234279965000421
108,1,0.0084309350131964,-11.0707817077637,46.8963928222656,78172.8671875,0.0012019490069167,-1.3389716113207
109,1,0.0337797638135132,-37.3269538879395,84.5073013305664,78172.8671875,0.0002584535410334,-1.15486530129548
110,1,0.430255849539047,-148.420913696289,-127.433036804199,78172.8671875,0.000299143475351,0.709461169744202
111,1,0.103224120728809,101.708801269531,14.2072076797485,78172.8671875,0.0028422001017012,0.138787116282568
112,1,0.0434264081178814,-185.390014648438,-17.7467594146729,78172.8671875,0.0003379197213629,0.095435817140849
113,1,0.0345932403502491,-181.192184448242,-13.315505027771,78172.8671875,0.0002310839936977,0.0733564319053079
114,1,4.47430907172714,-180.585800170898,-12.4873542785645,78172.8671875,0.000215751653304,0.0690392488038521
115,1,0.0829096003164428,-177.929611206055,-8.83119583129883,78172.8671875,0.0004612729771072,0.0495923908024056
116,1,0.0105114622248012,64.7134780883789,-94.485969543457,78172.8671875,0.0006816532683163,-0.970276371133994
117,1,1.7728483646743,90.2779846191406,15.2980833053589,78172.8671875,0.0023186058222796,0.167860712860266
118,1,0.0024493059526216,146.740753173828,-142.442962646484,78172.8671875,0.0007507279018308,-0.770537457513721
119,1,0.266049969878682,-168.252059936523,22.0195922851563,78172.8671875,0.0038049759509685,-0.130133051528755
120,1,0.155965997301064,-172.966415405273,-6.43970537185669,78172.8671875,0.000602779440213,0.0372137699417564
121,1,0.0166932865715638,-169.648941040039,-9.44405841827393,78172.8671875,0.0011557816765049,0.0556108449275011
122,3,1.45839402084754,-166.430526733398,-5.97813606262207,78172.8671875,0.0006480146543065,0.0359042726150262
123,1,2.08825738177081,-181.11848449707,-14.509651184082,78172.8671875,0.0002570605466134,0.0799406534020844
124,1,0.0015306842426098,-173.052749633789,-11.9935741424561,78172.8671875,0.0012652863858319,0.0691952389445983
125,1,0.0117629049235885,-174.57878112793,6.86189079284668,78172.8671875,0.0019891853964018,-0.0392851888432006
126,1,0.0012784658308791,77.2055130004883,-1.3147337436676,78172.8671875,0.0009413106353805,-0.0170273679860069
127,1,0.194292755343278,136.334701538086,-70.7379531860352,78172.8671875,0.0024172863179947,-0.478617645847912
128,1,0.238539401604074,-70.8690948486328,-78.4941787719727,78172.8671875,0.0021284541446439,0.836404478446779
129,1,0.354696982238962,-108.677993774414,37.2370262145996,78172.8671875,0.0023822332628325,-0.330099732637065
130,1,0.158967274598154,148.624603271484,-161.250701904297,78172.8671875,0.0004765685734989,-0.826121376982343
131,1,0.127128364716551,-286.000244140625,-283.0087890625,78172.8671875,0.0012936042009255,0.780140904999998
132,1,0.0086529035341101,-31.7839374542236,116.069175720215,78172.8671875,0.0003019729000436,-1.3035124496559
133,1,0.0300635054693452,-34.3229789733887,21.9550800323486,78172.8671875,0.0007549244688972,-0.569072845975797
134,1,0.0406671745460987,39.7287673950195,-274.063262939453,78172.8671875,0.0010949104109862,-1.42683709179495
135,1,0.0511089460399482,-38.4626083374023,-450.030822753906,78172.8671875,0.0015851259896509,1.48553690867721
136,1,0.0292326951349342,-162.78532409668,163.808670043945,78172.8671875,0.0032266339503581,-0.788531541893478
137,1,10.4510146779196,22.5486183166504,-92.2184829711914,78172.8671875,0.0004614825388048,-1.33098852483667
138,1,0.128649881263111,-36.7132034301758,-26.4250144958496,78172.8671875,0.0041511099558129,0.623870701100545
139,1,0.0131137196133112,-9.32746028900147,29.4134616851807,78172.8671875,0.0016945748331296,-1.2637122662649
140,1,0.173183912614955,-2.25252556800842,51.0861434936523,78172.8671875,0.004303836525846,-1.52673217644573
141,1,1.46230121194107,-41.8038520812988,-61.0523529052734,78172.8671875,0.0019214844958537,0.970398229059944
142,1,2.68967325541748,-152.425003051758,9.15051937103272,78172.8671875,0.0002282591015349,-0.0599609658393878
143,1,0.568594309457437,-257.684020996094,-9.94115161895752,78172.8671875,0.0016852393788431,0.0385597216490127
144,1,0.0207001131036875,-121.973167419434,157.800643920898,78172.8671875,0.0012440993733199,-0.91276367944744
145,1,0.0913992460450583,106.130836486816,-54.4350280761719,78172.8671875,0.0004320726750026,-0.473918164801321
146,1,0.258906709179828,140.720642089844,8.61887550354004,78172.8671875,0.0016318812243729,0.0611717097445035
147,1,0.0412844358105853,-41.1794128417969,92.7303009033203,78172.8671875,0.0024898963957526,-1.15287870289394
148,3,12.8862038861592,-46.0747604370117,17.9129161834717,78172.8671875,0.0024312539933135,-0.370796150736069
149,1,0.0011802654420718,39.3885879516602,-206.692352294922,78172.8671875,0.0007626719880211,-1.38248790960569
150,3,7.35191318428153,-14.2054872512817,20.057092666626,78172.8671875,0.0007242045821254,-0.954553177287481
151,1,0.764496958172403,-16.8422508239746,17.7454013824463,78172.8671875,0.0006365565746402,-0.811504167095099
152,1,0.0577166294596883,-32.7142105102539,-387.234313964844,78172.8671875,0.0003106960290798,1.48651476362713
153,1,0.0161887413109572,-10.2008008956909,14.4792175292969,78172.8671875,0.00187709363115,-0.957047739985749
154,1,0.421645237929053,-138.210632324219,198.006805419922,78172.8671875,0.0008788815037109,-0.961407514414316
155,1,0.189848811721521,-17.9837741851807,5.37232208251953,78172.8671875,0.0024128395702193,-0.290292741674381
156,1,0.475965479150822,128.545532226563,-101.381912231445,78172.8671875,0.0010197869382029,-0.667803270647251
157,1,0.0431012198983935,-28.0970020294189,-158.751098632813,78172.8671875,0.0012893868770468,1.39562261555058
158,1,0.821729270497493,-45.4282684326172,-185.914337158203,78172.8671875,0.0014485877459897,1.33114183082988
159,1,0.0651456759349925,-13.5885286331177,-182.042984008789,78172.8671875,0.0014036052910395,1.49628988460328
160,1,0.0629193205444729,-210.060028076172,136.205505371094,78172.8671875,0.0008774291120059,-0.575258275243429
161,1,2.7003342528263,-97.7916641235352,29.3742713928223,78172.8671875,0.0016143198536821,-0.291801736253864
162,1,0.0072933569466625,-219.467712402344,128.271011352539,78172.8671875,0.0017056195421374,-0.52891775596946
163,1,2.53838302263553,-121.970367431641,15.0462894439697,78172.8671875,0.0022548287462576,-0.122740101949576
164,1,0.0361552084875154,-118.01863861084,25.5662460327148,78172.8671875,0.0020238878412062,-0.213332553837627
165,1,1.57231184951575,18.5957679748535,5.48810815811157,78172.8671875,0.0005165066503366,0.286979927979851
166,2,2.02696031324732,-17.8370780944824,5.01350069046021,78172.8671875,0.0032447019755389,-0.274002360304429
167,1,0.250221790165596,-16.5571479797363,1.53382885456085,78172.8671875,0.0001012422845984,-0.0923748218555154
168,1,0.0066458990828891,-4.88429117202759,0.778912782669067,78172.8671875,0.0004745140358717,-0.158141417673269
169,1,1.63971488868645,17.4466514587402,-16.8838920593262,78172.8671875,0.0002509035859764,-0.769007248967394
170,1,4.373374786095,-21.7561645507813,22.2469596862793,78172.8671875,0.0006051595619987,-0.796551343842573
171,1,0.0039771709957742,-46.1375617980957,16.7954120635986,78172.8671875,0.0021466512596562,-0.349117771102063
172,1,0.0626095920294323,-21.1125831604004,23.0077648162842,78172.8671875,0.000722484411574,-0.828326594859134
173,1,0.29905127111759,-46.2229690551758,15.2921352386475,78172.8671875,0.0020720610134921,-0.319499577471
174,1,0.425762414043749,-41.0622367858887,12.6360769271851,78172.8671875,0.0013475023793328,-0.298533247995267
175,1,0.77697206972331,56.6249847412109,-89.9525680541992,78172.8671875,0.0004361273091776,-1.00896884785738
176,1,0.0379082747014148,-18.2146816253662,3.76684617996216,78172.8671875,3.33164006222265e-05,-0.203928022950672
177,1,0.482634456625859,-20.1544513702393,5.11787509918213,78172.8671875,8.29458973637659e-05,-0.248676628537915
178,1,10.2125264300268,-17.0815525054932,8.32333374023438,78172.8671875,0.0001458460407816,-0.453412111493107
179,1,0.0523921565840652,-15.0028219223022,-7.50990962982178,78172.8671875,0.0007949190580187,0.464100683382072
180,1,0.0043055957844815,167.323532104492,210.333374023438,78172.8671875,0.001510067860535,0.898795611556038
181,1,0.240902398806804,-21.5657787322998,7.39908266067505,78172.8671875,0.0001985927427347,-0.330509007491464
182,1,0.0512414750172771,10.2375526428223,106.156585693359,78172.8671875,0.0003218390219907,1.47465541413579
183,1,0.146129514290397,-31.8509159088135,13.9170904159546,78172.8671875,0.0007421819244927,-0.411944298758713
184,1,0.0720815888805636,-33.4165153503418,12.7835483551025,78172.8671875,0.0007992630432142,-0.365374939959315
185,1,0.0345273839352718,-38.2568778991699,13.3579597473145,78172.8671875,0.0011427001056703,-0.335930680059416
186,1,0.0215851501004907,-362.757019042969,126.698829650879,78172.8671875,0.0009491661835669,-0.336021107954267
187,1,0.0096557605279039,-88.4521484375,145.899322509766,78172.8671875,0.0007506937402236,-1.02579047818868
188,1,0.141737449114933,-39.0695152282715,14.4296970367432,78172.8671875,0.0012300966746052,-0.353793914351758
189,1,0.0195912753543184,-15.0921020507813,79.7953643798828,78172.8671875,0.0019436220486208,-1.38386930375494
190,1,0.37105619134606,-268.952819824219,79.3629837036133,78172.8671875,0.0006635153834274,-0.28693826226161
191,1,0.108320491287278,-91.701042175293,41.7303733825684,78172.8671875,0.000763403909652,-0.427061953640932
192,1,0.13204659098891,-38.7016105651856,15.4234972000122,78172.8671875,0.0012311976276831,-0.379232793213299
193,1,1.14933994880956,-39.5700950622559,15.8657093048096,78172.8671875,0.0013113084148874,-0.381326809220742
194,1,1.20322126777183,-51.7589149475098,62.9550285339356,78172.8671875,0.0013018064914103,-0.882690300345661
195,1,0.0067076889815469,-77.228515625,-23.9250659942627,78172.8671875,0.0016831335183213,0.300419317676722
196,1,0.0081504720717005,-176.595687866211,7.87563276290894,78172.8671875,0.0017068964488943,-0.0445674400354685
197,1,30.0179843965978,4.48864030838013,-21.5552177429199,78172.8671875,2.05511000283122e-05,-1.36549120096785
198,1,0.0052018631895331,-42.2419624328613,12.517915725708,78172.8671875,0.0014741983974043,-0.288094155882863
199,1,0.164478784344582,-19.107515335083,21.6822490692139,78172.8671875,0.0006552323774511,-0.848436583430514
200,1,0.0865309145300475,363.024566650391,-112.715484619141,78172.8671875,0.0011552470525644,-0.301052614710281
201,1,0.0131163392049774,-19.4357242584229,21.4891567230225,78172.8671875,0.0006507645240687,-0.835531768582238
202,1,0.206336549720746,-157.854064941406,-48.5823020935059,78172.8671875,0.0012287586557136,0.298567336704212
203,1,0.0163430492411951,-25.8595333099365,70.3508453369141,78172.8671875,0.000413740542244,-1.21854705843491
204,1,0.0800508767481029,-19.0355567932129,20.8905639648438,78172.8671875,0.0005790936167391,-0.831825767891102
205,1,0.0762303216707848,-119.493827819824,-77.5502853393555,78172.8671875,0.0010443317125634,0.575664792997655
206,1,1.73667801094063,88.4590606689453,-90.5459365844727,78172.8671875,8.76813055535979e-05,-0.79705583446982
207,1,0.452317157547998,-120.699272155762,136.397491455078,78172.8671875,0.0012734034516651,-0.84638202615903
208,1,0.0090383347249648,-214.402206420898,-45.334358215332,78172.8671875,0.0012022325268377,0.208376131865813
209,1,0.285225150441171,70.8585205078125,-97.4250259399414,78172.8671875,0.0004373172088395,-0.941973481385003
210,1,0.165291513174918,-143.122634887695,-300.579833984375,78172.8671875,0.0005500434859334,1.12640591653215
211,1,0.0397582577835947,-25.4052410125732,123.773872375488,78172.8671875,0.0004452507700236,-1.36835275628779
212,1,0.0060826331863561,-174.460906982422,59.7364730834961,78172.8671875,0.0024531573132724,-0.329893670517193
213,1,1.47691914691949,-328.539245605469,-23.247200012207,78172.8671875,0.0013784852625979,0.0706415378107215
214,1,0.301987749965487,-5.62686634063721,98.8230743408203,78172.8671875,0.0002882784623937,-1.5139189490785
215,1,0.207346587231425,-216.866027832031,-41.7868270874023,78172.8671875,0.0005257858801294,0.190352098589334
216,1,0.0047973999805869,-213.757873535156,-39.3880271911621,78172.8671875,0.0007645727023022,0.182220690982593
217,3,3.41284391056559,-214.324798583984,-39.9061241149902,78172.8671875,0.0015406014941442,0.184086604669215
218,1,0.268550029199222,-210.768737792969,1.89203560352325,78172.8671875,0.0016784787845547,-0.0089765911372691
219,3,1.39425370131372,266.450897216797,-158.029754638672,78172.8671875,0.0005126506922558,-0.535324213835566
220,1,0.0902243575646936,-116.667167663574,-172.676467895508,78172.8671875,0.0014242729321838,0.976606962230461
221,1,0.261063057009107,-30.5492744445801,76.3982925415039,78172.8671875,0.0009058658710843,-1.1904032739701
222,1,0.0019741313519478,58.1433258056641,-99.9783706665039,78172.8671875,0.0009208180390494,-1.04404672172357
223,1,0.050074934587079,80.2206802368164,197.981964111328,78172.8671875,0.0003659475473178,1.18582223682169
224,1,0.485549651889248,-215.193923950195,-42.8160629272461,78172.8671875,0.0008421165917853,0.196400186952792
225,1,0.0864457117793012,14.825156211853,-39.6286811828613,78172.8671875,7.23425501961435e-05,-1.2128134571339
226,1,0.0062370785950222,-130.910385131836,-58.6751594543457,78172.8671875,0.0010436271474062,0.421363191850876
227,1,0.0058119296044191,-279.921722412109,-67.8611450195313,78172.8671875,0.0015906137637476,0.237840426943219
228,2,14.4730843450798,-17.586576461792,24.8735866546631,78172.8671875,0.0011307260301862,-0.955362326296564
229,1,0.365233314612817,72.2051239013672,-111.803733825684,78172.8671875,0.0011003647045359,-0.997364979062031
230,1,0.017698626670697,38.940185546875,-174.212936401367,78172.8671875,0.0015106432262941,-1.35089041407157
231,1,0.0039502097391555,-60.4305953979492,-117.118858337402,78172.8671875,0.0009491370181353,1.09444924818859
232,1,0.0197149479134605,-298.640716552734,53.7849998474121,78172.8671875,0.0004488781570782,-0.178189171604872
233,1,0.0061321101965849,-51.279541015625,-114.324409484863,78172.8671875,0.000903504479241,1.14915377566421
234,2,0.0714594329820471,33.9774322509766,187.631881713867,78172.8671875,0.0277403524797995,1.39165205560966
235,1,2.46450606335751,-119.880714416504,51.5146446228027,78172.8671875,0.0017395322498489,-0.40585823508864
236,1,0.172984474087222,-108.668579101563,56.0279312133789,78172.8671875,0.0014701707683998,-0.476038035258474
237,1,0.0567345226619559,-4.98685026168823,-149.407913208008,78172.8671875,0.0004381281389931,1.53743129597842
238,1,1.45547752437629,-112.099884033203,63.1266975402832,78172.8671875,0.0014818271800057,-0.512867161079454
239,1,0.0930135325900943,-16.2429313659668,3.42474007606506,78172.8671875,5.29433560016485e-05,-0.207801319537265
240,1,0.0354096073997415,-84.1779937744141,54.1127243041992,78172.8671875,0.0009298427085464,-0.571323187657695
241,1,0.0166136408897873,151.553436279297,-318.839111328125,78172.8671875,0.001210621466086,-1.12707969161983
242,1,0.232340427607359,76.0819702148438,-244.470550537109,78172.8671875,0.0011414762446371,-1.2690860387971
243,1,0.128365174479665,-18.2805633544922,114.173851013184,78172.8671875,0.0008396292057655,-1.41203220611687
244,3,0.708932973996487,-39.3427963256836,65.1233291625977,78172.8671875,0.0028602231859306,-1.02734740001492
245,1,0.279021083936989,-165.355163574219,95.8436431884766,78172.8671875,0.0016656543118877,-0.525301588339387
246,1,0.0374367230501539,52.1508941650391,-116.250419616699,78172.875,0.0040599643532085,-1.14910040619658
247,1,0.0400375014650916,353.239288330078,21.307300567627,78172.875,0.0025869554100271,0.0602467379609421
248,1,0.0013959944601656,-80.8239974975586,-89.9134674072266,78172.875,0.0135332840456341,0.838584484162655
249,1,0.0204063347581076,-70.0154342651367,459.858184814453,78172.875,0.0014522093905022,-1.41970231471925
250,1,0.06471931160699,401.693511962891,9.15564823150635,78172.875,0.0035895372257158,0.0227886759153979
251,1,0.0107244517151352,-66.4872741699219,32.4618873596191,78172.875,0.0027752679759441,-0.454197133973058
252,1,0.678216540718891,-19.957576751709,451.670104980469,78172.875,0.000649281322923,-1.52663886936808
253,1,0.0492602835513835,-21.9476890563965,486.40625,78172.875,0.0013847413860513,-1.52570477624723
254,3,0.423292752885538,-79.4877014160156,-90.4096832275391,78172.875,0.0135520594674063,0.849595581297299
255,1,0.133667856212215,107.284828186035,614.142517089844,78172.875,0.0010541156829707,1.39785103494177
256,1,0.0574126677621138,-64.8710632324219,108.204574584961,78172.875,0.0011191160247595,-1.03072809747917
257,1,0.0819552061407965,-79.8622817993164,145.258010864258,78172.875,0.0026480376051747,-1.06810970652658
258,3,0.129576713767567,-66.1263122558594,-77.9971084594727,78172.875,0.0241340254080587,0.867578150284521
259,1,0.405334723622564,35.2624931335449,239.867797851563,78172.875,0.0009717075672686,1.4248337848524
260,1,0.0193029630339375,409.862976074219,21.6760158538818,78172.875,0.0036851650716422,0.0528367825350946
